experimento,problema,run,tam_poblacion,n_generaciones,nc,nm,prob_cruce,prob_mutacion,torneo,penalizacion,BB,LOP,ILI,HEAL,QUI,AUA,rendimiento,riesgo,fitness,err_rendimiento,err_riesgo,tiempo_seg
63,P3,9,200,500,15,20,0.9,0.05,5,100000.0,0.251098,0.209737,0.023992,0.201302,0.205421,0.108451,0.389981,0.002,-0.389981,N/A,0.0,0
63,P3,10,200,500,15,20,0.9,0.05,5,100000.0,0.244652,0.211043,0.02345,0.206883,0.197254,0.116718,0.390212,0.002,-0.390212,N/A,0.0,0
63,P3,11,200,500,15,20,0.9,0.05,5,100000.0,0.247046,0.2089,0.024335,0.210667,0.19146,0.117592,0.390165,0.002,-0.390165,N/A,0.0,0
63,P3,12,200,500,15,20,0.9,0.05,5,100000.0,0.246729,0.211135,0.024106,0.211567,0.189416,0.117046,0.390158,0.002,-0.390158,N/A,0.0,0
63,P3,13,200,500,15,20,0.9,0.05,5,100000.0,0.252574,0.206524,0.025238,0.200918,0.20355,0.111197,0.389944,0.002,-0.389944,N/A,0.0,0
63,P3,14,200,500,15,20,0.9,0.05,5,100000.0,0.238767,0.215053,0.021624,0.205976,0.198951,0.119629,0.390094,0.002,-0.390094,N/A,0.0,0
63,P3,15,200,500,15,20,0.9,0.05,5,100000.0,0.245137,0.211117,0.023921,0.210482,0.190763,0.11858,0.390183,0.002,-0.390183,N/A,0.0,0
66,P3,1,200,500,15,20,0.9,0.05,3,10000.0,0.244037,0.211084,0.023472,0.206854,0.196746,0.117807,0.390207,0.002,-0.390207,N/A,0.0,0
66,P3,2,200,500,15,20,0.9,0.05,3,10000.0,0.2513,0.202582,0.026492,0.207999,0.191139,0.120488,0.389906,0.002,-0.389906,N/A,0.0,0
66,P3,3,200,500,15,20,0.9,0.05,3,10000.0,0.252003,0.206126,0.026198,0.211519,0.186184,0.117969,0.389967,0.002,-0.389967,N/A,0.0,0
66,P3,4,200,500,15,20,0.9,0.05,3,10000.0,0.252869,0.205926,0.025928,0.208835,0.191708,0.114734,0.390014,0.001999,-0.390014,N/A,1e-06,0
66,P3,5,200,500,15,20,0.9,0.05,3,10000.0,0.25141,0.20857,0.025153,0.205144,0.197427,0.112296,0.390111,0.002,-0.390111,N/A,0.0,0
66,P3,6,200,500,15,20,0.9,0.05,3,10000.0,0.23992,0.215022,0.022246,0.210595,0.191129,0.121088,0.390083,0.002,-0.390083,N/A,0.0,0
